"nom_sci","xcoord","ycoord","annee","code_spe","groupe"
"Capreolus capreolus","350624.164954","6767866.19048","2019","9","4"
"Meles meles","381740.638568","6813547.51734","2019","7","3"
"Capreolus capreolus","385816.871232","6783045.36266","2019","9","4"
"Capreolus capreolus","377839.836042","6784343.80487","2019","9","4"
"Meles meles","361117.166803","6789092.80762","2019","7","3"
"Capreolus capreolus","384277.368984","6783165.158","2019","9","4"
"Capreolus capreolus","395624.860133","6784493.59298","2019","9","4"
"Capreolus capreolus","390082.487754","6782736.89155","2019","9","4"
"Capreolus capreolus","385211.285754","6783052.89952","2019","9","4"
"Capreolus capreolus","360340.012","6789262.126","2019","9","4"
"Meles meles","374836.928552","6785537.42115","2019","7","3"
"Meles meles","395074.455432","6784491.02424","2019","7","3"
"Capreolus capreolus","389486.211118","6782666.70159","2019","9","4"
"Capreolus capreolus","330354.956663","6782511.71966","2019","9","4"
"Capreolus capreolus","342818.75126","6794752.91881","2019","9","4"
"Capreolus capreolus","337344.925595","6784768.51152","2019","9","4"
"Meles meles","318807.712876","6807304.57862","2019","7","3"
"Capreolus capreolus","335227.541345","6784263.51006","2019","9","4"
"Capreolus capreolus","340596.150587","6795403.20222","2019","9","4"
"Capreolus capreolus","323357.915","6801979.214","2019","9","4"
"Capreolus capreolus","321515.238626","6779601.13388","2019","9","4"
"Capreolus capreolus","330253.821408","6782505.42988","2019","9","4"
"Capreolus capreolus","332639.200883","6798683.18502","2019","9","4"
"Cervus elaphus","320145.977232","6804646.49831","2019","8","4"
"Capreolus capreolus","338212.547","6796244.909","2019","9","4"
"Sus scrofa","357816.95032","6793262.59212","2019","10","3"
"Capreolus capreolus","350221.510679","6792152.26555","2019","9","4"
"Capreolus capreolus","358394.967688","6788713.87781","2019","9","4"
"Capreolus capreolus","348763.059977","6791114.33325","2019","9","4"
"Capreolus capreolus","358656.562201","6792860.52764","2019","9","4"
"Capreolus capreolus","347454.378299","6791316.87007","2019","9","4"
"Capreolus capreolus","349790.121047","6764921.53413","2019","9","4"
"Capreolus capreolus","351067.7513","6781699.6979","2019","9","4"
"Capreolus capreolus","351060.479494","6770645.89855","2019","9","4"
"Capreolus capreolus","347364.642","6744847.722","2019","9","4"
"Capreolus capreolus","350624.164954","6767866.19048","2019","9","4"
"Meles meles","381710.334473","6813899.07722","2019","7","3"
"Capreolus capreolus","381334.01894","6815892.22397","2019","9","4"
"Capreolus capreolus","380360.442","6824827.856","2019","9","4"
"Capreolus capreolus","381689.56","6813055.024","2019","9","4"
"Capreolus capreolus","366484.919","6801161.86","2019","9","4"
"Capreolus capreolus","380522.187","6823839.913","2019","9","4"
"Capreolus capreolus","380533.136","6823842.979","2019","9","4"
"Capreolus capreolus","380860.902662","6823007.40655","2019","9","4"
"Capreolus capreolus","373724.749348","6806359.32234","2019","9","4"
"Capreolus capreolus","370785.92762","6803259.91196","2019","9","4"
"Capreolus capreolus","380271.450062","6825319.30076","2019","9","4"
"Capreolus capreolus","380194.194","6825812.551","2019","9","4"
"Capreolus capreolus","366190.82106","6800880.81962","2019","9","4"
"Capreolus capreolus","389402.537","6782646.099","2019","9","4"
"Capreolus capreolus","397862.525503","6783977.94429","2019","9","4"
"Sus scrofa","381029.399","6820942.167","2019","10","3"
"Sus scrofa","381168.002","6819955.822","2019","10","3"
"Capreolus capreolus","370879.694","6803303.512","2019","9","4"
"Capreolus capreolus","328192.33974","6799176.76383","2019","9","4"
"Meles meles","316424.25239","6800204.28295","2019","7","3"
"Capreolus capreolus","319009.125675","6806852.40917","2019","9","4"
"Capreolus capreolus","326633.40745","6800624.59486","2019","9","4"
"Meles meles","340497.000905","6795417.65944","2019","7","3"
"Sus scrofa","347528.77807","6791036.5028","2019","10","3"
"Capreolus capreolus","357617.550728","6793266.93147","2019","9","4"
"Capreolus capreolus","355894.859474","6787056.62564","2019","9","4"
"Capreolus capreolus","360102.859361","6789578.44516","2019","9","4"
"Capreolus capreolus","356577.673009","6787565.48784","2019","9","4"
"Sus scrofa","350402.4149","6767203.2462","2019","10","3"
"Capreolus capreolus","348433.400877","6753178.77888","2019","9","4"
"Capreolus capreolus","351166.966911","6782087.16842","2019","9","4"
"Capreolus capreolus","349482.773196","6762252.52714","2019","9","4"
"Capreolus capreolus","348970.4596","6760050.94657","2019","9","4"
"Capreolus capreolus","350440.390736","6778871.53621","2019","9","4"
"Meles meles","347043.752143","6746504.8832","2019","7","3"
"Capreolus capreolus","326633.40745","6800624.59486","2019","9","4"
"Meles meles","330205.378926","6799029.96586","2019","7","3"
"Capreolus capreolus","350734.7805","6768146.2315","2019","9","4"
"Capreolus capreolus","349073.00576","6789378.73768","2019","9","4"
"Meles meles","362641.502724","6788643.30515","2019","7","3"
"Sus scrofa","324339.092832","6781276.67181","2019","10","3"
"Capreolus capreolus","329021.383482","6799010.52892","2019","9","4"
"Capreolus capreolus","332325.914094","6783076.89488","2019","9","4"
"Meles meles","356941.229234","6787840.38237","2019","7","3"
"Capreolus capreolus","355329.471","6792340.231","2019","9","4"
"Meles meles","350318.615698","6777883.0798","2019","7","3"
"Meles meles","349418.308847","6761516.68099","2019","7","3"
"Capreolus capreolus","332325.914094","6783076.89488","2019","9","4"
"Capreolus capreolus","326314.838378","6801129.0692","2019","9","4"
"Sus scrofa","343508.650195","6786516.56797","2019","10","3"
"Capreolus capreolus","343143.429746","6786177.81909","2019","9","4"
"Meles meles","343588.143956","6786576.50076","2019","7","3"
"Meles meles","349984.963363","6791810.03184","2019","7","3"
"Sus scrofa","347912.138598","6791144.61988","2019","10","3"
"Sus scrofa","348660.989","6791111.362","2019","10","3"
"Sus scrofa","348852.492393","6791097.69752","2019","10","3"
"Sus scrofa","348852.492393","6791097.69752","2019","10","3"
"Sus scrofa","348852.492393","6791097.69752","2019","10","3"
"Capreolus capreolus","350778.396476","6768236.32288","2019","9","4"
"Sus scrofa","347249.257242","6745333.64217","2019","10","3"
"Sus scrofa","343143.429746","6786177.81909","2019","10","3"
"Sus scrofa","332542.639337","6798707.10575","2019","10","3"
"Capreolus capreolus","325291.637","6801676.634","2019","9","4"
"Sus scrofa","326181.646","6801267.728","2019","10","3"
"Sus scrofa","340631.181195","6785028.11235","2019","10","3"
"Capreolus capreolus","353881.109513","6792628.38487","2019","9","4"
"Sus scrofa","348733.142878","6791116.13695","2019","10","3"
"Sus scrofa","348708.236948","6791117.9166","2019","10","3"
"Capreolus capreolus","353980.416869","6792628.70603","2019","9","4"
"Sus scrofa","347430.43497","6791121.36886","2019","10","3"
"Capreolus capreolus","347094.257235","6746005.08343","2019","9","4"
"Capreolus capreolus","337111.962294","6784678.77615","2019","9","4"
"Capreolus capreolus","322014.017714","6802691.53478","2019","9","4"
"Capreolus capreolus","337695.213885","6796516.48713","2019","9","4"
"Sus scrofa","343000.399141","6786037.81139","2019","10","3"
"Sus scrofa","328236.687482","6799144.70862","2019","10","3"
"Sus scrofa","358016.578839","6793822.44428","2019","10","3"
"Sus scrofa","346912.268286","6788916.4687","2019","10","3"
"Capreolus capreolus","347451.951449","6791235.09981","2019","9","4"
"Sus scrofa","351561.493139","6783425.90088","2019","10","3"
"Capreolus capreolus","346884.059359","6749289.17063","2019","9","4"
"Capreolus capreolus","351122.634715","6781891.52582","2019","9","4"
"Meles meles","347387.045","6744850.913","2019","7","3"
"Meles meles","346928.6287","6749781.0605","2019","7","3"
"Meles meles","375080.263781","6785479.98216","2019","7","3"
"Sus scrofa","389202.429217","6782635.16995","2019","10","3"
"Sus scrofa","379090.126968","6783942.04284","2019","10","3"
"Capreolus capreolus","381813.159962","6783635.82935","2019","9","4"
"Capreolus capreolus","337440.248054","6796658.47204","2019","9","4"
"Sus scrofa","330604.329774","6799071.68557","2019","10","3"
"Sus scrofa","336853.548539","6796823.09617","2019","10","3"
"Meles meles","327145.251342","6799719.86025","2019","7","3"
"Meles meles","344575.492161","6787416.41006","2019","7","3"
"Sus scrofa","348453.488547","6790676.14285","2019","10","3"
"Sus scrofa","348363.627179","6790720.12978","2019","10","3"
"Sus scrofa","343661.336","6786644.059","2019","10","3"
"Capreolus capreolus","381337.157","6815992.873","2019","9","4"
"Meles meles","256923.744696","6806095.93585","2019","7","3"
"Capreolus capreolus","255989.549652","6807001.3092","2019","9","4"
"Meles meles","330315.688664","6837834.28749","2019","7","3"
"Sus scrofa","343292.861089","6838345.95349","2019","10","3"
"Sus scrofa","343292.861089","6838345.95349","2019","10","3"
"Sus scrofa","327687.724861","6832437.87731","2019","10","3"
"Sus scrofa","327704.072457","6832536.68943","2019","10","3"
"Sus scrofa","328029.704851","6835209.49324","2019","10","3"
"Sus scrofa","336205.029668","6838553.03491","2019","10","3"
"Sus scrofa","328029.704851","6835209.49324","2019","10","3"
"Capreolus capreolus","325973.243","6830509.761","2019","9","4"
"Sus scrofa","294834.011838","6830757.44739","2019","10","3"
"Sus scrofa","317310.377584","6809430.48413","2019","10","3"
"Sus scrofa","309012.261912","6817369.22452","2019","10","3"
"Capreolus capreolus","306736.12318","6819563.67913","2019","9","4"
"Sus scrofa","311899.145315","6813896.29707","2019","10","3"
"Sus scrofa","295202.246691","6829768.48889","2019","10","3"
"Meles meles","310569.752731","6815770.37201","2019","7","3"
"Meles meles","295358.642364","6829511.65739","2019","7","3"
"Sus scrofa","316177.605934","6809523.98226","2019","10","3"
"Capreolus capreolus","304799.76","6825378.235","2019","9","4"
"Meles meles","249380.601765","6808546.09913","2019","7","3"
"Meles meles","328053.991838","6835407.82743","2019","7","3"
"Meles meles","358351.72","6839269.792","2019","7","3"
"Meles meles","329301.919041","6837511.62957","2019","7","3"
"Sus scrofa","338795.644411","6838261.83814","2019","10","3"
"Meles meles","327709.914405","6832586.42575","2019","7","3"
"Meles meles","328069.253448","6835506.58182","2019","7","3"
"Sus scrofa","328007.076","6834710.462","2019","10","3"
"Capreolus capreolus","327874.418522","6833871.08765","2019","9","4"
"Capreolus capreolus","319117.930671","6827275.36969","2019","9","4"
"Capreolus capreolus","317744.130274","6826724.30733","2019","9","4"
"Meles meles","333958.289748","6838145.10877","2019","7","3"
"Meles meles","324198.303215","6829051.86968","2019","7","3"
"Capreolus capreolus","322190.56834","6828289.85319","2019","9","4"
"Sus scrofa","311982.661766","6826620.80045","2019","10","3"
"Meles meles","312638.134626","6812397.91616","2019","7","3"
"Meles meles","242124.397153","6810613.23853","2019","7","3"
"Meles meles","250029.271","6808291.572","2019","7","3"
"Capreolus capreolus","231015.787347","6811944.58894","2019","9","4"
"Meles meles","227956.780225","6813558.12627","2019","7","3"
"Meles meles","219525.518145","6815170.53102","2019","7","3"
"Meles meles","313306.115","6811962.728","2019","7","3"
"Meles meles","292582.610601","6831676.46604","2019","7","3"
"Capreolus capreolus","312555.807516","6812453.62916","2019","9","4"
"Meles meles","313306.115","6811962.728","2019","7","3"
"Meles meles","330955.252069","6837941.44873","2019","7","3"
"Meles meles","321811.200716","6828170.03094","2019","7","3"
"Meles meles","341981.428463","6838231.59549","2019","7","3"
"Capreolus capreolus","364931.570633","6838748.29222","2019","9","4"
"Capreolus capreolus","314525.132068","6826556.45189","2019","9","4"
"Sus scrofa","327676.958224","6832388.96661","2019","10","3"
"Capreolus capreolus","327991.463494","6834510.94193","2019","9","4"
"Meles meles","329670.367567","6837666.19597","2019","7","3"
"Meles meles","322000.781153","6828232.20052","2019","7","3"
"Capreolus capreolus","329576.296092","6837632.41946","2019","9","4"
"Meles meles","301669.7139","6801925.1879","2019","7","3"
"Capreolus capreolus","274941.493515","6802020.79819","2019","9","4"
"Capreolus capreolus","280133.452059","6800847.06979","2019","9","4"
"Capreolus capreolus","282577.5021","6800390.3958","2019","9","4"
"Capreolus capreolus","280889.619646","6800280.7567","2019","9","4"
"Meles meles","336554.839256","6838523.80182","2019","7","3"
"Capreolus capreolus","353837.625159","6839113.62572","2019","9","4"
"Capreolus capreolus","357058.079478","6839374.70789","2019","9","4"
"Meles meles","326644.361877","6830938.50251","2019","7","3"
"Meles meles","315499.748","6826541.192","2019","7","3"
"Capreolus capreolus","324117.250918","6828993.60106","2019","9","4"
"Capreolus capreolus","316283.276293","6826585.41573","2019","9","4"
"Meles meles","328198.583687","6836358.48195","2019","7","3"
"Capreolus capreolus","321288.173249","6828004.36864","2019","9","4"
"Capreolus capreolus","319117.930671","6827275.36969","2019","9","4"
"Capreolus capreolus","361526.96676","6839415.50561","2019","9","4"
"Capreolus capreolus","340492.597","6838143.043","2019","9","4"
"Capreolus capreolus","343877.521245","6838349.00061","2019","9","4"
"Capreolus capreolus","320014.84352","6827680.74183","2019","9","4"
"Meles meles","295493.853692","6829303.1552","2019","7","3"
"Capreolus capreolus","317063.250191","6809460.51221","2019","9","4"
"Capreolus capreolus","316764.823842","6809437.28305","2019","9","4"
"Capreolus capreolus","296833.780797","6827661.49494","2019","9","4"
"Capreolus capreolus","315030.216628","6810596.34052","2019","9","4"
"Capreolus capreolus","313946.004137","6811486.74203","2019","9","4"
"Capreolus capreolus","313867.56291","6811548.1545","2019","9","4"
"Capreolus capreolus","306012.915232","6820361.37199","2019","9","4"
"Meles meles","295243.811","6829677.592","2019","7","3"
"Capreolus capreolus","317354.648","6809405.185","2019","9","4"
"Capreolus capreolus","299479.854","6825421.565","2019","9","4"
"Capreolus capreolus","308614.981","6826102.583","2019","9","4"
"Meles meles","241440.327682","6810727.31867","2019","7","3"
"Capreolus capreolus","253341.213706","6807904.2755","2019","9","4"
"Capreolus capreolus","309115.053644","6826117.78271","2019","9","4"
"Capreolus capreolus","303673.21122","6821712.54865","2019","9","4"
"Meles meles","310621.201341","6815683.40088","2019","7","3"
"Meles meles","300588.726967","6824130.14803","2019","7","3"
"Capreolus capreolus","306599.826897","6819709.60008","2019","9","4"
"Capreolus capreolus","296902.060094","6827588.84236","2019","9","4"
"Capreolus capreolus","303420.574415","6821872.00108","2019","9","4"
"Capreolus capreolus","278280.2963","6801944.1876","2019","9","4"
"Meles meles","276985.244641","6801956.5772","2019","7","3"
"Meles meles","279251.973","6801768.686","2019","7","3"
"Capreolus capreolus","271652.8303","6803748.4275","2019","9","4"
"Capreolus capreolus","327291.084786","6831527.60102","2019","9","4"
"Meles meles","322682.020011","6828367.0007","2019","7","3"
"Meles meles","329909.414827","6837738.91315","2019","7","3"
"Capreolus capreolus","321240.468817","6827989.79396","2019","9","4"
"Meles meles","345375.518255","6838331.39757","2019","7","3"
"Capreolus capreolus","320681.783766","6827835.37226","2019","9","4"
"Meles meles","319464.205521","6827447.556","2019","7","3"
"Sus scrofa","331054.592138","6837951.27328","2019","10","3"
"Meles meles","248386.464514","6808587.70748","2019","7","3"
"Capreolus capreolus","225440.340499","6814254.98053","2019","9","4"
"Capreolus capreolus","358351.72","6839269.792","2019","9","4"
"Sus scrofa","337908.073958","6838395.01237","2019","10","3"
"Sus scrofa","337908.073958","6838395.01237","2019","10","3"
